order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,quantity,discount_percent,sale_price,profit
3018,2023-09-04,Standard Class,Home Office,United States,Pharr,Texas,78577,Central,Furniture,Furnishings,FUR-FU-10004973,20,3,5,19.8,0.1999999999999993
3019,2022-10-02,Standard Class,Home Office,United States,Pharr,Texas,78577,Central,Technology,Accessories,TEC-AC-10002842,590,7,5,663.3,6.7000000000000455
3020,2023-08-27,Standard Class,Consumer,United States,West Jordan,Utah,84084,West,Office Supplies,Fasteners,OFF-FA-10002701,10,3,3,9.9,0.09999999999999964
3021,2023-03-10,Standard Class,Consumer,United States,West Jordan,Utah,84084,West,Office Supplies,Paper,OFF-PA-10001125,80,3,2,89.1,0.9000000000000057
3022,2022-02-23,Standard Class,Consumer,United States,West Jordan,Utah,84084,West,Furniture,Furnishings,FUR-FU-10004090,60,3,5,69.3,0.7000000000000028
3023,2023-10-20,Standard Class,Consumer,United States,West Jordan,Utah,84084,West,Office Supplies,Binders,OFF-BI-10001510,80,5,4,89.1,0.9000000000000057
3024,2022-09-12,Standard Class,Consumer,United States,Brownsville,Texas,78521,Central,Furniture,Bookcases,FUR-BO-10002202,260,2,2,326.7,3.3000000000000114
3025,2023-06-13,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10001922,40,11,5,49.5,0.5
3026,2023-09-11,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,OFF-PA-10001667,20,3,2,19.8,0.1999999999999993
3027,2023-09-18,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,FUR-FU-10001488,220,3,2,247.5,2.5
3028,2023-11-06,Same Day,Corporate,United States,Billings,Montana,59102,West,Office Supplies,Binders,OFF-BI-10002799,10,2,4,9.9,0.09999999999999964
3029,2022-05-30,Standard Class,Consumer,United States,Chesapeake,Virginia,23320,South,Furniture,Chairs,FUR-CH-10003846,400,5,3,495.0,5.0
3030,2023-06-17,Standard Class,Corporate,United States,Gresham,Oregon,97030,West,Technology,Phones,TEC-PH-10003691,340,4,5,396.0,4.0
3031,2022-09-11,Standard Class,Corporate,United States,Lincoln Park,Michigan,48146,Central,Furniture,Bookcases,FUR-BO-10000468,150,4,5,188.1,1.9000000000000057
3032,2023-01-12,Standard Class,Corporate,United States,Lincoln Park,Michigan,48146,Central,Office Supplies,Art,OFF-AR-10001044,30,1,5,29.7,0.3000000000000007
3033,2023-01-03,Standard Class,Consumer,United States,Gresham,Oregon,97030,West,Furniture,Chairs,FUR-CH-10003833,190,4,4,198.0,2.0
3034,2022-12-04,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Paper,OFF-PA-10004355,20,4,3,19.8,0.1999999999999993
3035,2023-10-20,Standard Class,Consumer,United States,Monroe,Louisiana,71203,South,Technology,Accessories,TEC-AC-10003038,40,6,2,49.5,0.5
3036,2023-08-10,Standard Class,Consumer,United States,Monroe,Louisiana,71203,South,Office Supplies,Binders,OFF-BI-10002799,40,7,5,39.6,0.3999999999999986
3037,2022-03-18,Standard Class,Consumer,United States,Monroe,Louisiana,71203,South,Office Supplies,Art,OFF-AR-10003582,50,2,3,59.4,0.6000000000000014
3038,2023-04-14,Standard Class,Consumer,United States,Monroe,Louisiana,71203,South,Office Supplies,Paper,OFF-PA-10004451,20,5,4,29.7,0.3000000000000007
3039,2023-02-19,Standard Class,Consumer,United States,Monroe,Louisiana,71203,South,Furniture,Furnishings,FUR-FU-10004666,30,2,3,29.7,0.3000000000000007
3040,2023-01-12,Standard Class,Corporate,United States,Pasadena,California,91104,West,Furniture,Tables,FUR-TA-10001520,160,3,4,168.3,1.6999999999999886
3041,2022-09-28,Standard Class,Consumer,United States,Chattanooga,Tennessee,37421,South,Furniture,Furnishings,FUR-FU-10004270,20,5,3,19.8,0.1999999999999993
3042,2022-04-11,Same Day,Home Office,United States,Long Beach,California,90805,West,Office Supplies,Paper,OFF-PA-10003172,10,2,5,9.9,0.09999999999999964
3043,2023-06-22,Same Day,Home Office,United States,Long Beach,California,90805,West,Office Supplies,Envelopes,OFF-EN-10002312,20,2,4,19.8,0.1999999999999993
3044,2023-08-13,Same Day,Home Office,United States,Long Beach,California,90805,West,Furniture,Chairs,FUR-CH-10002320,1850,8,2,2029.5,20.5
3045,2023-12-20,Second Class,Consumer,United States,Troy,Ohio,45373,East,Technology,Phones,TEC-PH-10001530,900,5,3,1009.8,10.200000000000045
3046,2023-01-24,Second Class,Home Office,United States,Minneapolis,Minnesota,55407,Central,Office Supplies,Art,OFF-AR-10001216,10,5,3,9.9,0.09999999999999964
3047,2023-12-14,Second Class,Home Office,United States,Minneapolis,Minnesota,55407,Central,Office Supplies,Paper,OFF-PA-10003127,20,1,3,29.7,0.3000000000000007
3048,2022-04-07,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10003910,30,7,4,39.6,0.3999999999999986
3049,2022-05-04,First Class,Home Office,United States,Columbus,Georgia,31907,South,Furniture,Tables,FUR-TA-10004534,380,2,3,405.9,4.100000000000023
3050,2022-08-03,First Class,Home Office,United States,Columbus,Georgia,31907,South,Technology,Accessories,TEC-AC-10000892,320,4,3,356.4,3.6000000000000227
3051,2023-05-19,Standard Class,Home Office,United States,Meridian,Idaho,83642,West,Furniture,Furnishings,FUR-FU-10003247,30,2,2,39.6,0.3999999999999986
3052,2022-11-18,Standard Class,Home Office,United States,Meridian,Idaho,83642,West,Office Supplies,Appliances,OFF-AP-10004336,220,4,3,227.7,2.3000000000000114
3053,2023-04-04,Standard Class,Home Office,United States,Meridian,Idaho,83642,West,Office Supplies,Paper,OFF-PA-10001295,40,2,4,39.6,0.3999999999999986
3054,2023-01-25,Second Class,Home Office,United States,Detroit,Michigan,48227,Central,Technology,Phones,TEC-PH-10002555,480,2,5,514.8,5.2000000000000455
3055,2023-09-18,Second Class,Home Office,United States,Detroit,Michigan,48227,Central,Office Supplies,Binders,OFF-BI-10000831,10,2,3,9.9,0.09999999999999964
3056,2023-03-26,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Technology,Copiers,TEC-CO-10001046,2630,5,5,2772.0,28.0
3057,2023-01-21,Second Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Envelopes,OFF-EN-10002973,10,2,2,9.9,0.09999999999999964
3058,2022-12-02,Second Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Labels,OFF-LA-10001641,30,10,5,29.7,0.3000000000000007
3059,2022-09-11,Second Class,Corporate,United States,San Francisco,California,94110,West,Furniture,Furnishings,FUR-FU-10003878,30,2,3,29.7,0.3000000000000007
3060,2022-12-16,Second Class,Corporate,United States,San Francisco,California,94110,West,Furniture,Tables,FUR-TA-10003837,20,2,4,19.8,0.1999999999999993
3061,2022-07-09,Standard Class,Corporate,United States,Newark,Ohio,43055,East,Technology,Accessories,TEC-AC-10002800,100,3,3,118.8,1.2000000000000028
3062,2022-02-22,Standard Class,Consumer,United States,Dallas,Texas,75081,Central,Office Supplies,Paper,OFF-PA-10001307,30,8,3,29.7,0.3000000000000007
3063,2023-10-01,First Class,Corporate,United States,Newark,Delaware,19711,East,Technology,Phones,TEC-PH-10002350,70,3,3,79.2,0.7999999999999972
3064,2022-01-03,First Class,Corporate,United States,Newark,Delaware,19711,East,Technology,Accessories,TEC-AC-10000397,100,3,2,99.0,1.0
3065,2023-07-06,Second Class,Home Office,United States,Albuquerque,New Mexico,87105,West,Office Supplies,Storage,OFF-ST-10000615,80,8,4,89.1,0.9000000000000057
3066,2022-10-13,Second Class,Home Office,United States,Albuquerque,New Mexico,87105,West,Technology,Phones,TEC-PH-10004531,120,8,3,138.6,1.4000000000000057
3067,2023-09-30,Second Class,Home Office,United States,Albuquerque,New Mexico,87105,West,Technology,Accessories,TEC-AC-10004001,180,5,2,207.9,2.0999999999999943
3068,2023-01-12,Second Class,Home Office,United States,Albuquerque,New Mexico,87105,West,Office Supplies,Paper,OFF-PA-10001534,40,7,4,49.5,0.5
3069,2022-04-15,Second Class,Home Office,United States,Albuquerque,New Mexico,87105,West,Office Supplies,Paper,OFF-PA-10001815,250,6,4,287.1,2.8999999999999773
3070,2023-10-05,Same Day,Home Office,United States,Toledo,Ohio,43615,East,Office Supplies,Appliances,OFF-AP-10003779,550,4,2,653.4,6.600000000000023
3071,2022-02-14,Standard Class,Corporate,United States,Newark,Delaware,19711,East,Office Supplies,Storage,OFF-ST-10002011,2400,7,3,2900.7,29.300000000000182
3072,2022-01-09,Standard Class,Corporate,United States,Newark,Delaware,19711,East,Furniture,Furnishings,FUR-FU-10002379,100,3,5,118.8,1.2000000000000028
3073,2022-08-11,Standard Class,Corporate,United States,Newark,Delaware,19711,East,Office Supplies,Art,OFF-AR-10003752,50,5,2,59.4,0.6000000000000014
3074,2023-09-12,First Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Storage,OFF-ST-10003692,100,2,5,108.9,1.0999999999999943
3075,2022-12-18,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Furniture,Bookcases,FUR-BO-10004409,100,2,2,118.8,1.2000000000000028
3076,2023-10-08,Standard Class,Home Office,United States,Dallas,Texas,75217,Central,Office Supplies,Storage,OFF-ST-10003306,290,3,4,336.6,3.3999999999999773
3077,2023-12-16,Standard Class,Home Office,United States,Dallas,Texas,75217,Central,Furniture,Furnishings,FUR-FU-10003724,20,5,5,19.8,0.1999999999999993
3078,2023-07-08,Standard Class,Home Office,United States,Dallas,Texas,75217,Central,Furniture,Chairs,FUR-CH-10002024,880,2,2,970.2,9.799999999999955
3079,2023-06-14,Standard Class,Home Office,United States,San Diego,California,92037,West,Office Supplies,Art,OFF-AR-10003514,30,8,2,29.7,0.3000000000000007
3080,2022-07-07,First Class,Home Office,United States,Apple Valley,California,92307,West,Office Supplies,Paper,OFF-PA-10001800,10,2,5,9.9,0.09999999999999964
3081,2022-08-12,First Class,Home Office,United States,Apple Valley,California,92307,West,Technology,Phones,TEC-PH-10003589,30,3,4,39.6,0.3999999999999986
3082,2022-01-17,Standard Class,Home Office,United States,Louisville,Kentucky,40214,South,Office Supplies,Binders,OFF-BI-10003364,50,2,4,59.4,0.6000000000000014
3083,2023-09-24,Standard Class,Home Office,United States,Louisville,Kentucky,40214,South,Technology,Phones,TEC-PH-10002834,460,3,3,534.6,5.399999999999977
3084,2023-09-18,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10000343,0,1,3,0.0,0.0
3085,2022-02-18,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Binders,OFF-BI-10004584,230,4,3,247.5,2.5
3086,2023-11-02,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Technology,Accessories,TEC-AC-10002402,110,2,4,128.7,1.3000000000000114
3087,2022-12-25,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Furniture,Furnishings,FUR-FU-10000550,0,2,5,0.0,0.0
3088,2022-11-09,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Appliances,OFF-AP-10000055,10,2,2,9.9,0.09999999999999964
3089,2022-09-30,Second Class,Home Office,United States,Henderson,Kentucky,42420,South,Furniture,Furnishings,FUR-FU-10001591,50,5,5,59.4,0.6000000000000014
3090,2023-10-23,Second Class,Home Office,United States,Henderson,Kentucky,42420,South,Technology,Phones,TEC-PH-10000526,590,7,4,663.3,6.7000000000000455
3091,2023-08-06,Standard Class,Consumer,United States,Newark,Delaware,19711,East,Office Supplies,Binders,OFF-BI-10001071,390,7,3,445.5,4.5
3092,2023-10-06,Standard Class,Consumer,United States,Newark,Delaware,19711,East,Technology,Phones,TEC-PH-10001557,410,5,4,475.2,4.800000000000011
3093,2023-01-28,Standard Class,Consumer,United States,Newark,Delaware,19711,East,Office Supplies,Paper,OFF-PA-10001977,140,3,4,168.3,1.6999999999999886
3094,2022-01-14,Same Day,Consumer,United States,Bolingbrook,Illinois,60440,Central,Office Supplies,Supplies,OFF-SU-10004231,20,4,3,29.7,0.3000000000000007
3095,2022-07-22,Same Day,Consumer,United States,Bolingbrook,Illinois,60440,Central,Office Supplies,Paper,OFF-PA-10000809,10,2,5,9.9,0.09999999999999964
3096,2022-04-08,Same Day,Consumer,United States,Bolingbrook,Illinois,60440,Central,Office Supplies,Fasteners,OFF-FA-10003021,10,8,3,9.9,0.09999999999999964
3097,2022-05-13,Same Day,Consumer,United States,Bolingbrook,Illinois,60440,Central,Office Supplies,Appliances,OFF-AP-10000696,10,2,5,9.9,0.09999999999999964
3098,2022-09-03,Standard Class,Corporate,United States,Fort Worth,Texas,76106,Central,Office Supplies,Labels,OFF-LA-10001158,30,4,2,29.7,0.3000000000000007
3099,2023-06-06,Standard Class,Corporate,United States,Fort Worth,Texas,76106,Central,Furniture,Bookcases,FUR-BO-10002268,200,4,4,217.8,2.1999999999999886
3100,2022-12-06,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10000829,10,3,3,9.9,0.09999999999999964
3101,2023-03-05,Standard Class,Consumer,United States,New York City,New York,10024,East,Furniture,Bookcases,FUR-BO-10003441,210,3,4,237.6,2.4000000000000057
3102,2023-03-07,Second Class,Corporate,United States,Providence,Rhode Island,2908,East,Office Supplies,Supplies,OFF-SU-10003505,660,6,5,693.0,7.0
3103,2022-06-30,Second Class,Corporate,United States,Providence,Rhode Island,2908,East,Furniture,Bookcases,FUR-BO-10003660,210,1,2,217.8,2.1999999999999886
3104,2023-07-31,Standard Class,Home Office,United States,Columbus,Ohio,43229,East,Office Supplies,Binders,OFF-BI-10001267,10,7,3,9.9,0.09999999999999964
3105,2022-09-14,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10002741,30,6,3,29.7,0.3000000000000007
3106,2022-03-11,Standard Class,Corporate,United States,Houston,Texas,77070,Central,Office Supplies,Labels,OFF-LA-10004345,20,4,3,19.8,0.1999999999999993
3107,2022-03-31,Standard Class,Home Office,United States,Aurora,Illinois,60505,Central,Office Supplies,Storage,OFF-ST-10004340,240,6,5,297.0,3.0
3108,2023-05-21,Standard Class,Consumer,United States,Springfield,Missouri,65807,Central,Office Supplies,Paper,OFF-PA-10001471,20,3,2,19.8,0.1999999999999993
3109,2022-04-07,Standard Class,Consumer,United States,Springfield,Missouri,65807,Central,Office Supplies,Storage,OFF-ST-10002344,220,3,5,237.6,2.4000000000000057
3110,2023-01-07,Standard Class,Consumer,United States,Springfield,Missouri,65807,Central,Office Supplies,Paper,OFF-PA-10001892,10,1,2,9.9,0.09999999999999964
3111,2022-06-10,Standard Class,Consumer,United States,Springfield,Missouri,65807,Central,Office Supplies,Paper,OFF-PA-10001934,40,8,5,49.5,0.5
3112,2023-10-11,Standard Class,Consumer,United States,Springfield,Missouri,65807,Central,Office Supplies,Storage,OFF-ST-10000078,230,1,2,267.3,2.6999999999999886
3113,2023-09-24,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Technology,Machines,TEC-MA-10001972,690,3,5,831.6,8.399999999999977
3114,2023-02-01,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Envelopes,OFF-EN-10002504,110,5,5,138.6,1.4000000000000057
3115,2023-03-05,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10002160,30,6,2,29.7,0.3000000000000007
3116,2023-02-01,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Furniture,Chairs,FUR-CH-10001973,450,6,4,524.7,5.2999999999999545
3117,2023-12-31,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Appliances,OFF-AP-10001492,30,5,5,39.6,0.3999999999999986
3118,2023-01-04,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Supplies,OFF-SU-10002189,20,4,4,19.8,0.1999999999999993
3119,2022-06-19,First Class,Corporate,United States,Lakeland,Florida,33801,South,Furniture,Chairs,FUR-CH-10003312,990,5,4,1108.8,11.200000000000045
3120,2023-05-15,First Class,Corporate,United States,Lakeland,Florida,33801,South,Technology,Phones,TEC-PH-10002496,230,2,5,247.5,2.5
3121,2022-02-05,First Class,Corporate,United States,Lakeland,Florida,33801,South,Furniture,Furnishings,FUR-FU-10003464,40,3,3,49.5,0.5
3122,2023-07-07,First Class,Corporate,United States,Lakeland,Florida,33801,South,Office Supplies,Art,OFF-AR-10000380,50,2,2,59.4,0.6000000000000014
3123,2023-06-04,First Class,Corporate,United States,Lakeland,Florida,33801,South,Office Supplies,Binders,OFF-BI-10004593,70,5,2,79.2,0.7999999999999972
3124,2022-10-22,First Class,Corporate,United States,Lakeland,Florida,33801,South,Office Supplies,Binders,OFF-BI-10001308,0,2,4,0.0,0.0
3125,2023-12-30,First Class,Corporate,United States,Lakeland,Florida,33801,South,Office Supplies,Storage,OFF-ST-10001780,840,2,2,1029.6,10.400000000000091
3126,2022-02-10,First Class,Corporate,United States,Lakeland,Florida,33801,South,Office Supplies,Storage,OFF-ST-10003816,460,4,4,554.4,5.600000000000023
3127,2022-08-26,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,TEC-PH-10002200,230,2,5,257.4,2.6000000000000227
3128,2023-07-09,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,OFF-PA-10004438,50,4,2,49.5,0.5
3129,2022-07-06,First Class,Home Office,United States,Los Angeles,California,90049,West,Furniture,Furnishings,FUR-FU-10004090,30,2,4,39.6,0.3999999999999986
3130,2023-02-06,First Class,Home Office,United States,Los Angeles,California,90049,West,Furniture,Chairs,FUR-CH-10002602,200,2,2,237.6,2.4000000000000057
3131,2023-07-21,First Class,Home Office,United States,Los Angeles,California,90049,West,Technology,Accessories,TEC-AC-10001142,340,5,3,396.0,4.0
3132,2022-04-15,First Class,Home Office,United States,Los Angeles,California,90049,West,Technology,Phones,TEC-PH-10004977,560,4,5,623.7,6.2999999999999545
3133,2022-03-10,First Class,Corporate,United States,Oceanside,New York,11572,East,Furniture,Furnishings,FUR-FU-10004586,10,2,3,9.9,0.09999999999999964
3134,2022-12-07,First Class,Corporate,United States,Oceanside,New York,11572,East,Office Supplies,Binders,OFF-BI-10001116,10,3,3,9.9,0.09999999999999964
3135,2022-01-30,Standard Class,Home Office,United States,Dallas,Texas,75081,Central,Office Supplies,Binders,OFF-BI-10000666,30,5,2,29.7,0.3000000000000007
3136,2022-02-21,Standard Class,Home Office,United States,Dallas,Texas,75081,Central,Office Supplies,Storage,OFF-ST-10002583,70,3,5,79.2,0.7999999999999972
